Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue,AssemblyName
SRR19331357,day 6,OTHER,126,5953232502,ATCC,PRJNA831566,SAMN28561243,Human,1873423516,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX15390858,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_16_S40_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331359,day 6,OTHER,126,6287930712,ATCC,PRJNA831566,SAMN28561243,Human,2000146557,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15390856,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_16_S64_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331360,day 6,OTHER,126,6205912146,ATCC,PRJNA831566,SAMN28561243,Human,1932792072,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390855,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_16_S64_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331361,day 6,OTHER,126,6280566138,ATCC,PRJNA831566,SAMN28561243,Human,1970481984,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX15390854,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_16_S64_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331362,day 6,OTHER,126,4142435598,ATCC,PRJNA831566,SAMN28561243,Human,1299932285,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX15390853,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_2_S26_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331363,day 6,OTHER,126,733445874,ATCC,PRJNA831566,SAMN28561243,Human,216457391,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX15390852,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_15_S15_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331364,day 6,OTHER,126,765643914,ATCC,PRJNA831566,SAMN28561243,Human,224649719,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390851,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_15_S15_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331365,day 6,OTHER,126,744307704,ATCC,PRJNA831566,SAMN28561243,Human,221823185,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15390850,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_15_S15_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331366,day 6,OTHER,126,755300826,ATCC,PRJNA831566,SAMN28561243,Human,221098461,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",SRX15390849,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_15_S15_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331367,day 6,OTHER,126,6480662454,ATCC,PRJNA831566,SAMN28561243,Human,2030814067,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX15390848,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_15_S39_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331368,day 6,OTHER,126,6526522926,ATCC,PRJNA831566,SAMN28561243,Human,2057111152,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390847,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_15_S39_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331369,day 6,OTHER,126,6577567668,ATCC,PRJNA831566,SAMN28561243,Human,2037495348,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390846,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_15_S39_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331370,day 6,OTHER,126,6502452264,ATCC,PRJNA831566,SAMN28561243,Human,2049088381,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",SRX15390845,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_15_S39_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331372,day 6,OTHER,126,6502832280,ATCC,PRJNA831566,SAMN28561243,Human,2072847895,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",SRX15390843,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_15_S63_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331373,day 6,OTHER,126,4192512786,ATCC,PRJNA831566,SAMN28561243,Human,1323636931,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX15390842,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_2_S26_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331374,day 6,OTHER,126,6491140992,ATCC,PRJNA831566,SAMN28561243,Human,2034034517,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",SRX15390841,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_15_S63_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331375,day 6,OTHER,126,6490669752,ATCC,PRJNA831566,SAMN28561243,Human,2039917514,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX15390840,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_15_S63_L004,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331377,day 6,OTHER,126,777719376,ATCC,PRJNA831566,SAMN28561243,Human,226978518,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX15390838,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_14_S14_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331378,day 6,OTHER,126,788401278,ATCC,PRJNA831566,SAMN28561243,Human,230622986,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX15390837,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_14_S14_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331379,day 6,OTHER,126,765717876,ATCC,PRJNA831566,SAMN28561243,Human,227466455,WHITEHEAD INSTITUTE / UCSF,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX15390836,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_14_S14_L003,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331380,day 6,OTHER,126,6063658902,ATCC,PRJNA831566,SAMN28561243,Human,1868533106,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX15390835,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_mRNA_lane_14_S38_L001,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19331382,day 6,OTHER,126,1206146214,ATCC,PRJNA831566,SAMN28561243,Human,353547053,WHITEHEAD INSTITUTE / UCSF,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX15390833,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_seq1_essential_sgRNA_lane_8_S8_L002,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-05-20T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,
SRR19653800,day 6,OTHER,98,37423419936,ATCC,PRJNA831566,SAMN28561243,Human,9580058558,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX15703625,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_10_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653801,day 6,OTHER,98,38262231728,ATCC,PRJNA831566,SAMN28561243,Human,9685296793,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15703624,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_9_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653802,day 6,OTHER,98,40213856844,ATCC,PRJNA831566,SAMN28561243,Human,10557739343,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","s3.us-east-1,gs.US",SRX15703623,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_8_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653803,day 6,OTHER,98,38561705224,ATCC,PRJNA831566,SAMN28561243,Human,9760502966,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX15703622,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_7_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653804,day 6,OTHER,98,39288678436,ATCC,PRJNA831566,SAMN28561243,Human,10087191624,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15703621,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_6_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653805,day 6,OTHER,98,48373928274,ATCC,PRJNA831566,SAMN28561243,Human,12230217945,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX15703620,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_48_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653806,day 6,OTHER,98,30038045170,ATCC,PRJNA831566,SAMN28561243,Human,8533496506,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX15703619,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_47_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653807,day 6,OTHER,98,40783874236,ATCC,PRJNA831566,SAMN28561243,Human,10983860301,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX15703618,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_46_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653808,day 6,OTHER,98,52934577598,ATCC,PRJNA831566,SAMN28561243,Human,14585117488,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX15703617,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_45_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653809,day 6,OTHER,98,43511847414,ATCC,PRJNA831566,SAMN28561243,Human,11418391315,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX15703616,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_44_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653810,day 6,OTHER,98,43403254496,ATCC,PRJNA831566,SAMN28561243,Human,11376748222,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15703615,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_43_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653812,day 6,OTHER,98,44584487794,ATCC,PRJNA831566,SAMN28561243,Human,11704683479,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15703613,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_41_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653813,day 6,OTHER,98,42269503374,ATCC,PRJNA831566,SAMN28561243,Human,10929188877,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15703612,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_5_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653814,day 6,OTHER,98,51438859850,ATCC,PRJNA831566,SAMN28561243,Human,13535612439,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX15703611,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_40_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653815,day 6,OTHER,98,47452775216,ATCC,PRJNA831566,SAMN28561243,Human,12112317849,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15703610,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_39_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653816,day 6,OTHER,98,44365120772,ATCC,PRJNA831566,SAMN28561243,Human,11345123353,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15703609,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_38_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653817,day 6,OTHER,98,38852112446,ATCC,PRJNA831566,SAMN28561243,Human,10145646686,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX15703608,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_37_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653818,day 6,OTHER,98,40886527080,ATCC,PRJNA831566,SAMN28561243,Human,10747208070,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX15703607,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_36_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653819,day 6,OTHER,98,45909326372,ATCC,PRJNA831566,SAMN28561243,Human,11991069930,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","s3.us-east-1,gs.US",SRX15703606,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_35_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653820,day 6,OTHER,98,43313684358,ATCC,PRJNA831566,SAMN28561243,Human,11476230391,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX15703605,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_34_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653821,day 6,OTHER,98,44625774508,ATCC,PRJNA831566,SAMN28561243,Human,11678548556,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703604,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_33_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653822,day 6,OTHER,98,30637353880,ATCC,PRJNA831566,SAMN28561243,Human,8082083091,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","s3.us-east-1,gs.US",SRX15703603,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_32_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653823,day 6,OTHER,98,38347161370,ATCC,PRJNA831566,SAMN28561243,Human,9646444404,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX15703602,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_31_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653824,day 6,OTHER,98,24986901730,ATCC,PRJNA831566,SAMN28561243,Human,6582074235,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15703601,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_4_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653825,day 6,OTHER,98,38256400728,ATCC,PRJNA831566,SAMN28561243,Human,9661173656,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX15703600,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_30_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653826,day 6,OTHER,98,34112135960,ATCC,PRJNA831566,SAMN28561243,Human,8754771333,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15703599,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_29_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653827,day 6,OTHER,98,35420577472,ATCC,PRJNA831566,SAMN28561243,Human,9014468819,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX15703598,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_28_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653828,day 6,OTHER,98,37466819040,ATCC,PRJNA831566,SAMN28561243,Human,9648736245,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX15703597,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_27_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653829,day 6,OTHER,98,35719499130,ATCC,PRJNA831566,SAMN28561243,Human,9174974076,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15703596,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_26_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653830,day 6,OTHER,98,38305529010,ATCC,PRJNA831566,SAMN28561243,Human,9755539157,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX15703595,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_25_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653831,day 6,OTHER,98,40428418044,ATCC,PRJNA831566,SAMN28561243,Human,10524971991,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX15703594,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_24_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653832,day 6,OTHER,98,43498936600,ATCC,PRJNA831566,SAMN28561243,Human,11209191643,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15703593,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_23_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653833,day 6,OTHER,98,38483904886,ATCC,PRJNA831566,SAMN28561243,Human,9856750682,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15703592,Illumina NovaSeq 6000,K562 day 6 Perturb-seq,KD6_22_essential,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_6_essential_scale,female,SRP376262,CML,GCA_000001405.29
