Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,Tissue,AssemblyName
SRR19653274,day 8,OTHER,98,53179670698,ATCC,PRJNA831566,SAMN28561242,Human,13104007940,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15702946,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_69,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653275,day 8,OTHER,98,32768680028,ATCC,PRJNA831566,SAMN28561242,Human,8305711888,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702945,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_68,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653276,day 8,OTHER,98,52158546076,ATCC,PRJNA831566,SAMN28561242,Human,12192713774,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702944,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_67,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653277,day 8,OTHER,98,52832623690,ATCC,PRJNA831566,SAMN28561242,Human,13621690379,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15702943,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_8,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653278,day 8,OTHER,98,65216705036,ATCC,PRJNA831566,SAMN28561242,Human,15548689240,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15702942,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_7,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653279,day 8,OTHER,98,55149291260,ATCC,PRJNA831566,SAMN28561242,Human,13748972086,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702941,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_6,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653280,day 8,OTHER,98,27006306488,ATCC,PRJNA831566,SAMN28561242,Human,6426256819,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX15702940,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_5,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653281,day 8,OTHER,98,15330383040,ATCC,PRJNA831566,SAMN28561242,Human,3967047660,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX15702939,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_4,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653282,day 8,OTHER,98,31100086556,ATCC,PRJNA831566,SAMN28561242,Human,7283797970,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX15702938,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_3,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653283,day 8,OTHER,98,27260042208,ATCC,PRJNA831566,SAMN28561242,Human,6364966245,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702937,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_2,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653284,day 8,OTHER,98,25338150194,ATCC,PRJNA831566,SAMN28561242,Human,5922251921,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15702936,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_1,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653285,day 8,OTHER,98,18770403148,ATCC,PRJNA831566,SAMN28561242,Human,4359113416,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX15702935,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_0,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653286,day 8,OTHER,98,40514003894,ATCC,PRJNA831566,SAMN28561242,Human,9482496191,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702934,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_95,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653287,day 8,OTHER,98,46624850048,ATCC,PRJNA831566,SAMN28561242,Human,10633598631,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX15702933,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_9,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653288,day 8,OTHER,98,41893660634,ATCC,PRJNA831566,SAMN28561242,Human,9329489673,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15702932,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_94,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653289,day 8,OTHER,98,46927370854,ATCC,PRJNA831566,SAMN28561242,Human,11072380370,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","s3.us-east-1,gs.US",SRX15702931,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_93,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653290,day 8,OTHER,98,54272194200,ATCC,PRJNA831566,SAMN28561242,Human,12718965830,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX15702930,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_92,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653291,day 8,OTHER,98,29321538358,ATCC,PRJNA831566,SAMN28561242,Human,6784796651,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702929,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_91,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653292,day 8,OTHER,98,44369340064,ATCC,PRJNA831566,SAMN28561242,Human,10061683244,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX15702928,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_89,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653293,day 8,OTHER,98,41093107258,ATCC,PRJNA831566,SAMN28561242,Human,9594696125,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX15702927,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_87,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653295,day 8,OTHER,98,25964895474,ATCC,PRJNA831566,SAMN28561242,Human,6542811113,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX15702925,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_65,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653296,day 8,OTHER,98,28259869960,ATCC,PRJNA831566,SAMN28561242,Human,6613556990,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX15702924,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_64,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653297,day 8,OTHER,98,23506988540,ATCC,PRJNA831566,SAMN28561242,Human,5565673368,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX15702923,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_63,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653298,day 8,OTHER,98,24161293968,ATCC,PRJNA831566,SAMN28561242,Human,5789878269,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702922,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_62,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653299,day 8,OTHER,98,18410392798,ATCC,PRJNA831566,SAMN28561242,Human,4513709907,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702921,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_61,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653300,day 8,OTHER,98,37393627642,ATCC,PRJNA831566,SAMN28561242,Human,8665510897,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX15702920,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_15,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653301,day 8,OTHER,98,19855744622,ATCC,PRJNA831566,SAMN28561242,Human,5016749260,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702919,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_60,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653302,day 8,OTHER,98,47795662026,ATCC,PRJNA831566,SAMN28561242,Human,12014339824,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702918,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_59,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653303,day 8,OTHER,98,42550377450,ATCC,PRJNA831566,SAMN28561242,Human,10504487927,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702917,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_58,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653304,day 8,OTHER,98,47202405600,ATCC,PRJNA831566,SAMN28561242,Human,11475452509,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15702916,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_57,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653306,day 8,OTHER,98,53866584450,ATCC,PRJNA831566,SAMN28561242,Human,12553960953,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702914,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_55,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653307,day 8,OTHER,98,42320038054,ATCC,PRJNA831566,SAMN28561242,Human,9895318365,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702913,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_54,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653309,day 8,OTHER,98,30199044078,ATCC,PRJNA831566,SAMN28561242,Human,7072645225,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","s3.us-east-1,gs.US",SRX15702911,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_52,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653310,day 8,OTHER,98,31377086104,ATCC,PRJNA831566,SAMN28561242,Human,7298486148,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","s3.us-east-1,gs.US",SRX15702910,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_51,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653311,day 8,OTHER,98,39030444418,ATCC,PRJNA831566,SAMN28561242,Human,9073968625,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15702909,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_14,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653312,day 8,OTHER,98,19990796854,ATCC,PRJNA831566,SAMN28561242,Human,4712384273,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX15702908,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_50,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653313,day 8,OTHER,98,22639234604,ATCC,PRJNA831566,SAMN28561242,Human,5588766004,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX15702907,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_49,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653314,day 8,OTHER,98,26029394468,ATCC,PRJNA831566,SAMN28561242,Human,6303674022,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","s3.us-east-1,gs.US",SRX15702906,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_48,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653315,day 8,OTHER,98,55026171900,ATCC,PRJNA831566,SAMN28561242,Human,12776621891,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX15702905,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_47,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653316,day 8,OTHER,98,33809487656,ATCC,PRJNA831566,SAMN28561242,Human,8153038506,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15702904,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_46,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653317,day 8,OTHER,98,34896941912,ATCC,PRJNA831566,SAMN28561242,Human,9141532709,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","gs.US,s3.us-east-1",SRX15702903,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_44,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653318,day 8,OTHER,98,48568978262,ATCC,PRJNA831566,SAMN28561242,Human,11622621842,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","s3.us-east-1,gs.US",SRX15702902,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_43,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653319,day 8,OTHER,98,45504208386,ATCC,PRJNA831566,SAMN28561242,Human,11285981787,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15702901,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_42,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653320,day 8,OTHER,98,13504786904,ATCC,PRJNA831566,SAMN28561242,Human,3599198360,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX15702900,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_41,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653321,day 8,OTHER,98,23247003262,ATCC,PRJNA831566,SAMN28561242,Human,5454214598,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX15702899,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_40,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653322,day 8,OTHER,98,38534664378,ATCC,PRJNA831566,SAMN28561242,Human,8859290218,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15702898,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_13,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653324,day 8,OTHER,98,3458046032,ATCC,PRJNA831566,SAMN28561242,Human,835603711,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15702896,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_37,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653325,day 8,OTHER,98,24701766516,ATCC,PRJNA831566,SAMN28561242,Human,5947215092,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","s3.us-east-1,gs.US",SRX15702895,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_36,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653326,day 8,OTHER,98,48609765078,ATCC,PRJNA831566,SAMN28561242,Human,11277938828,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX15702894,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_35,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653327,day 8,OTHER,98,34972233548,ATCC,PRJNA831566,SAMN28561242,Human,8872810291,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX15702893,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_34,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653329,day 8,OTHER,98,34452079046,ATCC,PRJNA831566,SAMN28561242,Human,8968172085,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX15702891,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_32,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653330,day 8,OTHER,98,64601077072,ATCC,PRJNA831566,SAMN28561242,Human,14929047580,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3","gs.US,s3.us-east-1",SRX15702890,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_31,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653331,day 8,OTHER,98,61676192886,ATCC,PRJNA831566,SAMN28561242,Human,14604182777,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX15702889,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_30,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653332,day 8,OTHER,98,15955642150,ATCC,PRJNA831566,SAMN28561242,Human,3973052221,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","s3,gs","gs.US,s3.us-east-1",SRX15702888,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_29,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653333,day 8,OTHER,98,55879907916,ATCC,PRJNA831566,SAMN28561242,Human,13304399866,WHITEHEAD INSTITUTE / UCSF,public,"TenX,sra","gs,s3","s3.us-east-1,gs.US",SRX15702887,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p1_12,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
SRR19653334,day 8,OTHER,98,24521209258,ATCC,PRJNA831566,SAMN28561242,Human,5762014900,WHITEHEAD INSTITUTE / UCSF,public,"sra,TenX","s3,gs","gs.US,s3.us-east-1",SRX15702886,Illumina NovaSeq 6000,K562 day 8 Perturb-seq,KD8_p2_28,PAIRED,size fractionation,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2022-06-14T00:00:00Z,K562_day_8_genome_scale,female,SRP376262,CML,GCA_000001405.29
